link_id,link_idx,fair,ref_W1,ref_W3,ref_W4,ref_median,ref_mean,ref_min,ref_max,lift,fold,speed,lanes,length
11973,1529,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,160.81955147160568
11974,1530,1,1,0,1,1.0,0.6666666666666666,0,1,0.0,1.0,13.89,1.0,136.5348651451765
11975,1531,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,245.1710258773978
11976,1532,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,284.7812138505697
11978,1533,5,7,3,2,3.0,4.0,2,7,2.0,1.6666666666666667,13.89,1.0,299.22769113889444
11979,1534,0,3,1,0,1.0,1.3333333333333333,0,3,-1.0,0.0,13.89,1.0,208.01292977813839
11980,1535,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,356.7379553438574
11981,1536,7,3,3,6,3.0,4.0,3,6,4.0,2.3333333333333335,13.89,1.0,83.72182136282136
11982,1537,2,2,2,2,2.0,2.0,2,2,0.0,1.0,13.89,1.0,87.7328530245401
11983,1538,4,2,1,1,1.0,1.3333333333333333,1,2,3.0,4.0,13.89,1.0,427.90857284699337
11984,1539,1,4,2,0,2.0,2.0,0,4,-1.0,0.5,13.89,1.0,299.22769113889444
11985,1540,3,3,1,1,1.0,1.6666666666666667,1,3,2.0,3.0,13.89,1.0,38.971890708801425
11987,1541,3,2,7,5,5.0,4.666666666666667,2,7,-2.0,0.6,13.89,1.0,338.3286481845947
11988,1542,0,2,0,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,128.9554978681225
1199,1543,0,2,0,1,1.0,1.0,0,2,-1.0,0.0,11.18,1.0,187.03459734355886
11990,1544,62,59,50,61,59.0,56.666666666666664,50,61,3.0,1.0508474576271187,13.89,3.0,71.70003953261404
11991,1545,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,159.81151389157708
11994,1546,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,159.81151389157708
11996,1547,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,24.210781251142905
11997,1548,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,10.687536882389365
11998,1549,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,91.90450150384059
11999,1550,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,147.35729116552758
120,1551,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,235.68579594149975
1200,1552,2,1,1,1,1.0,1.0,1,1,1.0,2.0,11.18,1.0,90.9067804684165
12001,1553,0,4,1,2,2.0,2.3333333333333335,1,4,-2.0,0.0,13.89,1.0,25.234456372330182
12003,1554,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,69.75630269216198
12004,1555,3,1,1,3,1.0,1.6666666666666667,1,3,2.0,3.0,11.18,2.0,116.45262064045434
12006,1556,1,1,0,1,1.0,0.6666666666666666,0,1,0.0,1.0,13.89,1.0,191.56786512632434
12007,1557,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,69.75630269216197
1201,1558,0,0,2,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,56.487749180513376
12014,1559,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,82.35056704518026
12015,1560,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,80.76333507768487
12018,1561,0,0,2,2,2.0,1.3333333333333333,0,2,-2.0,0.0,13.89,1.0,73.61050651430827
12019,1562,1,1,2,0,1.0,1.0,0,2,0.0,1.0,13.89,1.0,38.331704111574616
12022,1563,118,81,90,84,84.0,85.0,81,90,34.0,1.4047619047619047,15.65,1.0,166.51169072970904
12023,1564,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,381.1491685442835
12025,1565,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,45.23109259241139
12026,1566,0,1,0,1,1.0,0.6666666666666666,0,1,-1.0,0.0,13.89,1.0,130.0755727809175
12027,1567,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,45.23109259241139
12028,1568,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,89.21614662449203
12031,1569,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,2.24,1.0,27.164641741199684
12033,1570,0,0,1,1,1.0,0.6666666666666666,0,1,-1.0,0.0,2.24,1.0,22.270906261047738
12034,1571,32,23,27,25,25.0,25.0,23,27,7.0,1.28,17.88,3.0,5.426379024038023
12038,1572,4,11,3,3,3.0,5.666666666666667,3,11,1.0,1.3333333333333333,13.89,1.0,260.3718186866289
12039,1573,0,1,3,0,1.0,1.3333333333333333,0,3,-1.0,0.0,13.89,1.0,75.49268434254299
1204,1574,1,0,1,0,0.0,0.3333333333333333,0,1,1.0,1.0,11.18,1.0,102.85773268966999
12040,1575,1,1,2,1,1.0,1.3333333333333333,1,2,0.0,1.0,13.89,1.0,119.87754246926528
12041,1576,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,289.410784633081
12042,1577,0,5,3,0,3.0,2.6666666666666665,0,5,-3.0,0.0,13.89,1.0,260.3718186866289
12043,1578,1,2,1,3,2.0,2.0,1,3,-1.0,0.5,13.89,1.0,85.06127283918536
12044,1579,1,13,1,2,2.0,5.333333333333333,1,13,-1.0,0.5,13.89,1.0,96.97002019929835
12045,1580,1,2,0,0,0.0,0.6666666666666666,0,2,1.0,1.0,13.89,1.0,289.410784633081
12046,1581,2,1,0,0,0.0,0.3333333333333333,0,1,2.0,2.0,13.89,1.0,90.85351031675306
12047,1582,2,2,0,0,0.0,0.6666666666666666,0,2,2.0,2.0,13.89,1.0,121.16202389729044
12049,1583,0,1,1,2,1.0,1.3333333333333333,1,2,-1.0,0.0,13.89,1.0,78.41082984112606
1205,1584,4,4,1,1,1.0,2.0,1,4,3.0,4.0,11.18,1.0,102.46464795722548
12050,1585,1,1,0,3,1.0,1.3333333333333333,0,3,0.0,1.0,13.89,1.0,125.2199374687614
12053,1586,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,51.379259113860556
12054,1587,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,67.29266685111287
12055,1588,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,36.61003473470085
12056,1589,1,3,0,0,0.0,1.0,0,3,1.0,1.0,13.89,1.0,80.38363557917319
12057,1590,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,51.37925911386054
12058,1591,0,2,1,1,1.0,1.3333333333333333,1,2,-1.0,0.0,13.89,1.0,59.683982085062816
12059,1592,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,41.42377036251937
12060,1593,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,89.29347192863213
12061,1594,1,1,1,1,1.0,1.0,1,1,0.0,1.0,13.89,1.0,80.38363557917319
12063,1595,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,51.131124665105155
12064,1596,0,1,1,1,1.0,1.0,1,1,-1.0,0.0,13.89,1.0,89.29347192863213
12065,1597,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,51.131124665105155
12066,1598,1,1,2,1,1.0,1.3333333333333333,1,2,0.0,1.0,13.89,1.0,79.5678203642163
12067,1599,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,248.00201495663273
12068,1600,0,1,2,3,2.0,2.0,1,3,-2.0,0.0,13.89,1.0,89.81423285295442
12069,1601,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,66.58368085892775
1207,1602,1,0,1,0,0.0,0.3333333333333333,0,1,1.0,1.0,11.18,1.0,102.85773268966999
12071,1603,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,66.58368085892775
12072,1604,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,263.72221597515534
12073,1605,0,1,1,0,1.0,0.6666666666666666,0,1,-1.0,0.0,13.89,1.0,180.96447584638167
12074,1606,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,196.02597651111302
12075,1607,1,0,0,1,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,263.61109725438166
12076,1608,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,177.60633631679121
12077,1609,0,0,0,3,0.0,1.0,0,3,0.0,0.0,11.18,2.0,95.47507260867329
12078,1610,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,2.0,194.01558265598177
12079,1611,0,7,1,7,7.0,5.0,1,7,-7.0,0.0,15.65,2.0,84.08594982357295
12080,1612,21,17,18,17,17.0,17.333333333333332,17,18,4.0,1.2352941176470589,15.65,2.0,81.07237940845793
12081,1613,2,2,2,1,2.0,1.6666666666666667,1,2,0.0,1.0,11.18,2.0,85.05426888081406
12082,1614,6,4,3,6,4.0,4.333333333333333,3,6,2.0,1.5,11.18,2.0,95.47507260867329
12083,1615,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,2.0,125.48427923316582
12084,1616,2,0,0,3,0.0,1.0,0,3,2.0,2.0,11.18,2.0,123.42389564781655
12085,1617,1,1,1,0,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,2.0,114.24621653107562
12086,1618,5,5,2,6,5.0,4.333333333333333,2,6,0.0,1.0,11.18,2.0,85.05426888081406
12087,1619,3,0,2,0,0.0,0.6666666666666666,0,2,3.0,3.0,11.18,2.0,179.06225725070382
12088,1620,1,1,2,0,1.0,1.0,0,2,0.0,1.0,11.18,2.0,167.39999628474519
12089,1621,4,4,1,5,4.0,3.3333333333333335,1,5,0.0,1.0,11.18,2.0,114.24621653107562
12091,1622,0,1,1,1,1.0,1.0,1,1,-1.0,0.0,11.18,2.0,18.306676193498497
12092,1623,4,4,2,6,4.0,4.0,2,6,0.0,1.0,11.18,2.0,167.3999962847452
12094,1624,0,4,0,0,0.0,1.3333333333333333,0,4,0.0,0.0,13.89,1.0,53.27807070763774
12099,1625,0,4,0,0,0.0,1.3333333333333333,0,4,0.0,0.0,13.89,1.0,30.012835816637445
121,1626,24,17,19,25,19.0,20.333333333333332,17,25,5.0,1.263157894736842,13.89,1.0,24.857772800563378
12101,1627,0,4,0,0,0.0,1.3333333333333333,0,4,0.0,0.0,13.89,1.0,24.916689095743124
12104,1628,0,4,0,0,0.0,1.3333333333333333,0,4,0.0,0.0,13.89,1.0,29.424116310838784
12110,1629,0,2,0,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,93.53603472338261
12111,1630,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,86.92471174452902
12112,1631,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,52.733467671503824
12113,1632,5,6,1,4,4.0,3.6666666666666665,1,6,1.0,1.25,8.94,1.0,178.69052408945413
12117,1633,13,13,17,19,17.0,16.333333333333332,13,19,-4.0,0.7647058823529411,8.94,3.0,55.76639837090164
12118,1634,50,43,37,47,43.0,42.333333333333336,37,47,7.0,1.1627906976744187,8.94,3.0,41.892690273380026
12119,1635,3,0,2,1,1.0,1.0,0,2,2.0,3.0,11.18,1.0,11.212284756522783
1212,1636,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,116.36220743902243
12120,1637,245,251,204,249,249.0,234.66666666666666,204,251,-4.0,0.9839357429718876,13.89,2.0,193.4596856561223
12121,1638,4,6,3,4,4.0,4.333333333333333,3,6,0.0,1.0,11.18,1.0,57.99469805156564
12122,1639,5,8,4,5,5.0,5.666666666666667,4,8,0.0,1.0,11.18,1.0,96.24971980917785
12123,1640,9,7,5,6,6.0,6.0,5,7,3.0,1.5,11.18,1.0,57.99469805156564
12124,1641,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,380.0871359500655
12125,1642,5,8,2,6,6.0,5.333333333333333,2,8,-1.0,0.8333333333333334,11.18,1.0,96.24129414339026
12126,1643,8,7,5,6,6.0,6.0,5,7,2.0,1.3333333333333333,11.18,1.0,96.24971980917785
12127,1644,0,1,1,0,1.0,0.6666666666666666,0,1,-1.0,0.0,11.18,1.0,263.4002700391081
12128,1645,5,5,3,4,4.0,4.0,3,5,1.0,1.25,11.18,1.0,94.03772716004562
12129,1646,6,5,0,4,4.0,3.0,0,5,2.0,1.5,11.18,1.0,96.24129414339026
1213,1647,1,0,1,0,0.0,0.3333333333333333,0,1,1.0,1.0,13.89,1.0,193.88848202894673
12130,1648,2,4,1,6,4.0,3.6666666666666665,1,6,-2.0,0.5,11.18,1.0,245.47426683010679
12131,1649,7,6,2,5,5.0,4.333333333333333,2,6,2.0,1.4,11.18,1.0,94.03772716004562
12133,1650,1,1,1,0,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,1.0,245.537774005664
12134,1651,3,4,2,2,2.0,2.6666666666666665,2,4,1.0,1.5,11.18,1.0,89.89298062380183
12135,1652,1,2,1,3,2.0,2.0,1,3,-1.0,0.5,11.18,1.0,82.65133333106674
12138,1653,3,1,3,1,1.0,1.6666666666666667,1,3,2.0,3.0,11.18,1.0,113.2856044607377
12139,1654,1,0,3,4,3.0,2.3333333333333335,0,4,-2.0,0.3333333333333333,11.18,1.0,255.79692475414055
12140,1655,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,211.77477538857255
12141,1656,0,0,4,1,1.0,1.6666666666666667,0,4,-1.0,0.0,11.18,1.0,113.2856044607377
12143,1657,2,1,3,1,1.0,1.6666666666666667,1,3,1.0,2.0,11.18,1.0,72.46125229370838
12144,1658,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,57.73117082577333
12145,1659,0,0,3,0,0.0,1.0,0,3,0.0,0.0,11.18,1.0,177.5324565174227
12146,1660,0,0,2,0,0.0,0.6666666666666666,0,2,0.0,0.0,11.18,1.0,39.08578170651206
12147,1661,0,1,1,3,1.0,1.6666666666666667,1,3,-1.0,0.0,11.18,3.0,7.947062412275656
12149,1662,1,1,0,1,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,2.0,66.66155719483127
1215,1663,1,0,0,1,0.0,0.3333333333333333,0,1,1.0,1.0,8.94,1.0,210.43806706465028
12151,1664,1,2,4,0,2.0,2.0,0,4,-1.0,0.5,11.18,2.0,128.68792700015325
12152,1665,1,2,3,0,2.0,1.6666666666666667,0,3,-1.0,0.5,11.18,2.0,66.66155719483127
12154,1666,149,158,159,170,159.0,162.33333333333334,158,170,-10.0,0.9371069182389937,15.65,4.0,11.027125859222203
12159,1667,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,85.99316490384295
12161,1668,1,4,0,0,0.0,1.3333333333333333,0,4,1.0,1.0,11.18,1.0,163.32004018310198
12162,1669,0,0,1,1,1.0,0.6666666666666666,0,1,-1.0,0.0,11.18,1.0,96.77167222902168
12163,1670,2,2,1,0,1.0,1.0,0,2,1.0,2.0,11.18,1.0,51.40725826782828
12164,1671,1,2,0,1,1.0,1.0,0,2,0.0,1.0,11.18,1.0,81.88813272472099
12165,1672,1,2,0,0,0.0,0.6666666666666666,0,2,1.0,1.0,11.18,1.0,163.32004018310198
12166,1673,1,1,1,1,1.0,1.0,1,1,0.0,1.0,11.18,1.0,57.76136613646739
12167,1674,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,50.32884029237971
12170,1675,0,5,2,7,5.0,4.666666666666667,2,7,-5.0,0.0,11.18,2.0,97.54585753014638
12171,1676,3,2,2,7,2.0,3.6666666666666665,2,7,1.0,1.5,11.18,2.0,86.15165519792926
12172,1677,2,0,1,1,1.0,0.6666666666666666,0,1,1.0,2.0,11.18,2.0,178.87685821907093
12174,1678,5,1,0,0,0.0,0.3333333333333333,0,1,5.0,5.0,13.89,1.0,89.86676443286726
12175,1679,109,79,90,94,90.0,87.66666666666667,79,94,19.0,1.211111111111111,17.88,3.0,104.31837814678981
12176,1680,108,100,107,107,107.0,104.66666666666667,100,107,1.0,1.0093457943925233,17.88,3.0,9.527838280485401
12177,1681,1,1,0,1,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,2.0,178.87685821907093
12179,1682,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,45.02678889352118
1218,1683,1,1,0,1,1.0,0.6666666666666666,0,1,0.0,1.0,8.94,1.0,210.43806706465026
12180,1684,1,0,1,1,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,1.0,144.353612422251
12182,1685,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,75.95084308187766
12184,1686,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,260.7457495158616
12185,1687,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,28.70719346789032
12186,1688,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,48.30766567009516
12187,1689,0,0,0,2,0.0,0.6666666666666666,0,2,0.0,0.0,11.18,1.0,171.67517674157213
12188,1690,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,260.7457495158616
12189,1691,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,1.0,111.682386230833
12190,1692,21,11,13,13,13.0,12.333333333333334,11,13,8.0,1.6153846153846154,13.89,3.0,138.22913627429043
12191,1693,16,15,10,26,15.0,17.0,10,26,1.0,1.0666666666666667,13.89,3.0,130.84763556894418
12192,1694,1,0,2,0,0.0,0.6666666666666666,0,2,1.0,1.0,11.18,1.0,171.67517674157213
12193,1695,0,1,1,1,1.0,1.0,1,1,-1.0,0.0,11.18,2.0,89.51396977412578
12194,1696,0,1,4,0,1.0,1.6666666666666667,0,4,-1.0,0.0,11.18,2.0,141.27999880875473
12195,1697,0,1,4,3,3.0,2.6666666666666665,1,4,-3.0,0.0,11.18,2.0,384.9080618405182
12196,1698,2,0,1,1,1.0,0.6666666666666666,0,1,1.0,2.0,11.18,2.0,76.1259452565034
12197,1699,0,1,7,2,2.0,3.3333333333333335,1,7,-2.0,0.0,11.18,2.0,80.71969943563023
12198,1700,1,2,3,2,2.0,2.3333333333333335,2,3,-1.0,0.5,11.18,2.0,165.64191265104205
12199,1701,0,3,2,2,2.0,2.3333333333333335,2,3,-2.0,0.0,11.18,2.0,76.1259452565034
122,1702,5,2,6,7,6.0,5.0,2,7,-1.0,0.8333333333333334,13.89,2.0,73.81857968370389
1220,1703,4,30,10,7,10.0,15.666666666666666,7,30,-6.0,0.4,11.18,2.0,641.449137124047
12200,1704,0,1,1,1,1.0,1.0,1,1,-1.0,0.0,11.18,2.0,65.6239398636555
12202,1705,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,2.0,121.84179109163266
12203,1706,2,1,1,1,1.0,1.0,1,1,1.0,2.0,11.18,2.0,63.60841005724453
12204,1707,0,3,2,2,2.0,2.3333333333333335,2,3,-2.0,0.0,11.18,2.0,65.6239398636555
12205,1708,2,0,1,0,0.0,0.3333333333333333,0,1,2.0,2.0,11.18,2.0,173.15392864974487
12206,1709,2,1,1,0,1.0,0.6666666666666666,0,1,1.0,2.0,11.18,2.0,68.77501732052175
12207,1710,2,3,3,1,3.0,2.3333333333333335,1,3,-1.0,0.6666666666666666,11.18,2.0,174.25941177336838
12209,1711,2,3,2,1,2.0,2.0,1,3,0.0,1.0,11.18,2.0,68.77501732052175
1221,1712,17,29,17,14,17.0,20.0,14,29,0.0,1.0,17.88,2.0,402.6323864309111
12210,1713,3,6,0,6,6.0,4.0,0,6,-3.0,0.5,11.18,2.0,241.0375932892972
12211,1714,82,86,62,79,79.0,75.66666666666667,62,86,3.0,1.0379746835443038,17.88,5.0,238.89252456365642
12213,1715,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,8.94,2.0,98.2673741094871
12214,1716,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,68.82354338679158
12215,1717,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,32.31798376302078
12216,1718,1,1,4,0,1.0,1.6666666666666667,0,4,0.0,1.0,11.18,1.0,141.24432524025627
12217,1719,0,0,0,2,0.0,0.6666666666666666,0,2,0.0,0.0,11.18,1.0,169.87914903729663
12218,1720,0,0,1,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,148.43465013195976
12219,1721,1,1,2,0,1.0,1.0,0,2,0.0,1.0,11.18,1.0,68.82354338679158
1222,1722,7,28,9,5,9.0,14.0,5,28,-2.0,0.7777777777777778,11.18,2.0,641.449137124047
12220,1723,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,85.46804983940457
12221,1724,9,11,13,15,13.0,13.0,11,15,-4.0,0.6923076923076923,11.18,1.0,31.938456808648727
12222,1725,1,2,2,0,2.0,1.3333333333333333,0,2,-1.0,0.5,11.18,1.0,148.43465013195976
12223,1726,15,11,17,11,11.0,13.0,11,17,4.0,1.3636363636363635,11.18,1.0,90.69873630263874
12224,1727,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,83.63507293375943
12225,1728,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,86.75527544437803
12226,1729,0,0,2,0,0.0,0.6666666666666666,0,2,0.0,0.0,13.89,1.0,303.5832678799328
12227,1730,4,0,4,1,1.0,1.6666666666666667,0,4,3.0,4.0,13.89,1.0,197.7316042476091
12228,1731,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,70.18963612823242
12229,1732,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,83.63507293375942
12230,1733,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,219.53338259002174
12231,1734,1,1,2,0,1.0,1.0,0,2,0.0,1.0,11.18,1.0,87.78458331483725
12232,1735,4,4,5,4,4.0,4.333333333333333,4,5,0.0,1.0,11.18,1.0,128.17112362704714
12233,1736,0,0,0,0,0.0,0.0,0,0,0.0,0.0,11.18,1.0,31.88209931586257
12234,1737,2,1,2,0,1.0,1.0,0,2,1.0,2.0,11.18,1.0,76.23029630796908
12235,1738,3,2,3,2,2.0,2.3333333333333335,2,3,1.0,1.5,11.18,1.0,87.78458331483725
12236,1739,0,0,2,0,0.0,0.6666666666666666,0,2,0.0,0.0,11.18,1.0,184.78161785903558
12237,1740,3,3,2,3,3.0,2.6666666666666665,2,3,0.0,1.0,11.18,1.0,76.23029630796908
12238,1741,2,0,1,1,1.0,0.6666666666666666,0,1,1.0,2.0,11.18,1.0,179.20393682325556
12239,1742,3,4,4,3,4.0,3.6666666666666665,3,4,-1.0,0.75,11.18,1.0,112.60855717787345
1224,1743,4,19,9,4,9.0,10.666666666666666,4,19,-5.0,0.4444444444444444,11.18,2.0,364.3135675743607
12240,1744,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,74.88166371732106
12241,1745,1,2,2,0,2.0,1.3333333333333333,0,2,-1.0,0.5,11.18,1.0,58.67273476607042
12242,1746,3,2,3,3,3.0,2.6666666666666665,2,3,0.0,1.0,11.18,1.0,179.20393682325556
12243,1747,2,2,4,2,2.0,2.6666666666666665,2,4,0.0,1.0,11.18,1.0,58.67273476607042
12246,1748,6,2,1,1,1.0,1.3333333333333333,1,2,5.0,6.0,13.89,1.0,84.01565998172885
12249,1749,3,2,1,1,1.0,1.3333333333333333,1,2,2.0,3.0,13.89,1.0,312.6719576986399
1225,1750,0,3,0,2,2.0,1.6666666666666667,0,3,-2.0,0.0,4.47,2.0,512.3013838414529
12250,1751,2,1,1,1,1.0,1.0,1,1,1.0,2.0,13.89,1.0,84.01565998172885
12251,1752,0,0,0,4,0.0,1.3333333333333333,0,4,0.0,0.0,13.89,1.0,278.6697793283825
12252,1753,1,0,0,0,0.0,0.0,0,0,1.0,1.0,13.89,1.0,386.9962820815735
12253,1754,1,2,0,0,0.0,0.6666666666666666,0,2,1.0,1.0,13.89,1.0,78.20648984125414
12254,1755,9,7,3,4,4.0,4.666666666666667,3,7,5.0,2.25,13.89,1.0,52.999085067241516
12255,1756,1,3,3,4,3.0,3.3333333333333335,3,4,-2.0,0.3333333333333333,13.89,1.0,312.67195769863997
12256,1757,43,37,40,43,40.0,40.0,37,43,3.0,1.075,15.65,3.0,151.1141423470839
12257,1758,1,3,3,4,3.0,3.3333333333333335,3,4,-2.0,0.3333333333333333,13.89,1.0,52.999085067241516
12258,1759,18,20,27,26,26.0,24.333333333333332,20,27,-8.0,0.6923076923076923,15.65,3.0,108.06006417492539
1226,1760,12,24,20,11,20.0,18.333333333333332,11,24,-8.0,0.6,17.88,2.0,26.37341066286421
12261,1761,121,133,116,125,125.0,124.66666666666667,116,133,-4.0,0.968,13.41,2.0,420.09511757712744
12264,1762,20,21,26,26,26.0,24.333333333333332,21,26,-6.0,0.7692307692307693,13.41,4.0,97.0033802194008
12265,1763,6,16,7,15,15.0,12.666666666666666,7,16,-9.0,0.4,13.41,2.0,93.159354440918
12266,1764,7,4,3,2,3.0,3.0,2,4,4.0,2.3333333333333335,13.89,1.0,139.59458519735443
12268,1765,85,102,97,112,102.0,103.66666666666667,97,112,-17.0,0.8333333333333334,13.41,4.0,145.1911817239995
1227,1766,0,1,3,0,1.0,1.3333333333333333,0,3,-1.0,0.0,11.18,1.0,261.1204790410842
12275,1767,3,7,8,0,7.0,5.0,0,8,-4.0,0.42857142857142855,13.89,1.0,426.82035393855494
12276,1768,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,74.03369149236855
12277,1769,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,75.81300092596452
12278,1770,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,77.26815806156432
12280,1771,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,74.03369149236855
12281,1772,0,1,0,0,0.0,0.3333333333333333,0,1,0.0,0.0,11.18,1.0,121.93659452525814
12282,1773,19,14,16,13,14.0,14.333333333333334,13,16,5.0,1.3571428571428572,11.18,1.0,100.40112068051165
12284,1774,1,1,0,0,0.0,0.3333333333333333,0,1,1.0,1.0,11.18,1.0,121.93659452525814
12285,1775,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,2.0,58.76686861728767
12287,1776,1,0,1,1,1.0,0.6666666666666666,0,1,0.0,1.0,11.18,2.0,74.5790952535657
12289,1777,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,93.17049194938132
1229,1778,0,5,3,0,3.0,2.6666666666666665,0,5,-3.0,0.0,13.89,1.0,20.845208649051564
12290,1779,0,0,0,1,0.0,0.3333333333333333,0,1,0.0,0.0,13.89,1.0,95.01352763195322
12291,1780,0,0,0,0,0.0,0.0,0,0,0.0,0.0,13.89,1.0,38.256140952101255
12292,1781,1,0,0,0,0.0,0.0,0,0,1.0,1.0,11.18,2.0,346.2085631188023
12293,1782,1,0,0,7,0.0,2.3333333333333335,0,7,1.0,1.0,11.18,1.0,62.22653417101266
12294,1783,1,1,0,6,1.0,2.3333333333333335,0,6,0.0,1.0,11.18,2.0,25.98125387520815
12295,1784,1,2,0,0,0.0,0.6666666666666666,0,2,1.0,1.0,13.89,2.0,17.203026125079937
12297,1785,2,0,0,0,0.0,0.0,0,0,2.0,2.0,11.18,1.0,200.99973781871563
12298,1786,1,2,1,2,2.0,1.6666666666666667,1,2,-1.0,0.5,11.18,1.0,89.4658093579772
